huspacy lemma == huspacy em_lemma == emagyar lemma,huspacy lemma,huspacy em_lemma,emagyar lemma,huspacy token,emagyar token
False,|is|,|None|,|is|,|is|,|is|
False,|Észak-budai|,|észak-budai|,|észak-budai|,|Észak-budai|,|Észak-budai|
False,|Ellátási|,|None|,|ellátási|,|Ellátási|,|Ellátási|
False,|Centrum|,|None|,|centrum|,|Centrumot|,|Centrumot|
False,|további|,|None|,|további|,|továbbiakban|,|továbbiakban|
False,|is|,|None|,|is|,|is|,|is|
False,|ott|,|None|,|ott|,|ott|,|ott|
False,|is|,|None|,|is|,|is|,|is|
False,|lesz|,|None|,|van|,|legyen|,|legyen|
False,|azért|,|None|,|azért|,|azért|,|azért|
False,|szerinte|,|None|,|szerint|,|szerintem|,|szerintem|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|megmutathat|,|megmutat|,|megmutat|,|megmutathatnánk|,|megmutathatnánk|
False,|ahol|,|None|,|ahol|,|ahol|,|ahol|
False,|előtte|,|None|,|előtt|,|előttünk|,|előttünk|
False,|egymás|,|None|,|egymás|,|egymásra|,|egymásra|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|több|,|None|,|sok|,|többet|,|többet|
False,|is|,|None|,|is|,|is|,|is|
False,|lehet|,|lesz|,|van|,|lehessen|,|lehessen|
False,|Ön|,|None|,|ön|,|Önöknek|,|Önöknek|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|hogyan|,|None|,|hogyan|,|hogyan|,|hogyan|
False,|mi|,|ami|,|mi|,|mit|,|mit|
False,|lesz|,|lesz|,|van|,|lehet|,|lehet|
False,|amúgy|,|None|,|amúgy|,|Amúgy|,|Amúgy|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|BKK|,|None|,|BKK|,|BKK|,|BKK|
False,|azért|,|None|,|az|,|azért|,|azért|
False,|korábbi|,|None|,|korábbi|,|korábbiakban|,|korábbiakban|
False,|ez|,|None|,|ez|,|ezt|,|ezt|
False,|be|,|None|,|be|,|be|,|be|
False,|vajon|,|None|,|vajon|,|Vajon|,|Vajon|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|ott|,|None|,|ott|,|ott|,|ott|
False,|mennyi|,|None|,|mennyi|,|mennyiben|,|mennyiben|
False,|elő|,|None|,|elő|,|elő|,|elő|
False,|is|,|None|,|is|,|is|,|is|
False,|Zoltán|,|Zoltán|,|Zolta|,|Zoltán|,|Zoltán|
False,|Karácsony|,|Karácsony|,|karácsony|,|Karácsony|,|Karácsony|
False,|Fürjes|,|None|,|fürjes|,|Fürjes|,|Fürjes|
False,|Karácsony|,|Karácsony|,|karácsony|,|Karácsony|,|Karácsony|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|szintén|,|None|,|szintén|,|Szintén|,|Szintén|
False,|Jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|DR.|,|None|,|dr.|,|DR.|,|DR.|
False,|LUKÁCS|,|None|,|Lukács|,|LUKÁCS|,|LUKÁCS|
False,|LÁSZLÓ|,|László|,|László|,|LÁSZLÓ|,|LÁSZLÓ|
False,|GYÖRGY|,|György|,|György|,|GYÖRGY|,|GYÖRGY|
False,|jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Elnök|,|elnök|,|elnök|,|Elnök|,|Elnök|
False,|Úr|,|úr|,|úr|,|Úr|,|Úr|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Képviselőtárs|,|képviselőtárs|,|képviselőtárs|,|Képviselőtársaim|,|Képviselőtársaim|
False,|sok|,|None|,|sok|,|Sokszor|,|Sokszor|
False,|miként|,|None|,|miként|,|miként|,|miként|
False,|sokszor|,|None|,|sok|,|sokszor|,|sokszor|
False,|Rétvári|,|None|,|rétvári|,|Rétvári|,|Rétvári|
False,|Jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|lefordítva|,|None|,|lefordít|,|lefordítva|,|lefordítva|
False,|mi|,|ami|,|mi|,|mi|,|mi|
False,|máshogy|,|None|,|máshogy|,|máshogy|,|máshogy|
False,|ahogy|,|None|,|ahogy|,|ahogy|,|ahogy|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|ahogy|,|None|,|ahogy|,|ahogy|,|ahogy|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|egyik|,|None|,|egyik|,|egyik|,|egyik|
False,|árstop|,|None|,|árstop|,|árstop|,|árstop|
False,|másik|,|None|,|másik|,|másik|,|másik|
False,|harmadik|,|három|,|három|,|harmadik|,|harmadik|
False,|Kezd|,|None|,|kezd|,|Kezdjük|,|Kezdjük|
False,|árstoppal|,|árstop|,|árstop|,|árstoppal|,|árstoppal|
False,|ön|,|None|,|ön|,|Önök|,|Önök|
False,|több|,|None|,|sok|,|több|,|több|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|sok|,|None|,|sok|,|sok|,|sok|
False,|1.|,|1|,|1|,|1-jéig|,|1-jéig|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|ilyen|,|None|,|ilyen|,|ilyen|,|ilyen|
False,|mondhat|,|None|,|mond|,|mondhatnánk|,|mondhatnánk|
False,|csirkemellet|,|csirkemell|,|csirkemell|,|csirkemellet|,|csirkemellet|
False,|is|,|None|,|is|,|is|,|is|
False,|mindannyi|,|None|,|mindannyi|,|Mindannyian|,|Mindannyian|
False,|jól|,|None|,|jó|,|jól|,|jól|
False,|ismerhet|,|ismer|,|ismer|,|ismerhetjük|,|ismerhetjük|
False,|jól|,|None|,|jó|,|jól|,|jól|
False,|ismerhet|,|ismer|,|ismer|,|ismerhetjük|,|ismerhetjük|
False,|sok|,|None|,|sok|,|sok|,|sok|
False,|ez|,|None|,|ez|,|ez|,|ez|
False,|mondat|,|mond|,|mond|,|mondatja|,|mondatja|
False,|több|,|None|,|sok|,|több|,|több|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|ahol|,|None|,|ahol|,|ahol|,|ahol|
False,|volna|,|None|,|volna|,|volna|,|volna|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|ilyen|,|None|,|ilyen|,|ilyen|,|ilyen|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|aszerint|,|None|,|aszerint|,|aszerint|,|aszerint|
False,|lehet|,|lesz|,|van|,|lehessen|,|lehessen|
False,|ön|,|None|,|ön|,|önöket|,|önöket|
False,|is|,|None|,|is|,|is|,|is|
False,|más|,|None|,|más|,|más|,|más|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|trükközik|,|trükköz|,|trükközik|,|trükköznek|,|trükköznek|
False,|oda|,|None|,|oda|,|oda|,|oda|
False,|más|,|None|,|más|,|más|,|más|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|rész|,|rész|,|részéről|,|részéről|,|részéről|
False,|Rezsivédelmi|,|None|,|rezsivédelmi|,|Rezsivédelmi|,|Rezsivédelmi|
False,|Honvédelmi|,|None|,|honvédelmi|,|Honvédelmi|,|Honvédelmi|
False,|Alap|,|Alap|,|alap|,|Alapba|,|Alapba|
False,|ahogy|,|None|,|ahogy|,|ahogy|,|ahogy|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|is|,|None|,|is|,|is|,|is|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|bunkó|,|None|,|legbunkóbb|,|legbunkóbb|,|legbunkóbb|
False,|is|,|None|,|is|,|is|,|is|
False,|majd|,|None|,|majd|,|majd|,|majd|
False,|másik|,|None|,|másik|,|másik|,|másik|
False,|is|,|None|,|is|,|is|,|is|
False,|ez|,|None|,|ez|,|ezt|,|ezt|
False,|telekom-szolgáltató|,|None|,|telekom-szolgáltató|,|telekom-szolgáltatók|,|telekom-szolgáltatók|
False,|is|,|None|,|is|,|is|,|is|
False,|itt|,|None|,|itt|,|Itt|,|Itt|
False,|is|,|None|,|is|,|is|,|is|
False,|kis|,|kicsi|,|kicsi|,|legkisebbek|,|legkisebbek|
False,|dráguló|,|None|,|dráguló|,|dráguló|,|dráguló|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|kis|,|None|,|kicsi|,|legkisebbeket|,|legkisebbeket|
False,|is|,|None|,|is|,|is|,|is|
False,|ez|,|None|,|ez|,|ezen|,|ezen|
False,|közterh|,|közteher|,|közteher|,|közterheknek|,|közterheknek|
False,|dupla|,|None|,|dupla|,|duplájára|,|duplájára|
False,|kis|,|kicsi|,|kicsi|,|legkisebb|,|legkisebb|
False,|ön|,|None|,|ön|,|önöktől|,|önöktől|
False,|kata|,|None|,|katá|,|katának|,|katának|
False,|kis|,|kicsi|,|kicsi|,|legkisebb|,|legkisebb|
False,|ezáltal|,|None|,|ezáltal|,|ezáltal|,|ezáltal|
False,|ihat|,|iszik|,|iszik|,|ihatják|,|ihatják|
False,|van|,|None|,|van|,|volt|,|volt|
False,|ott|,|None|,|ott|,|ott|,|ott|
False,|fog|,|None|,|fog|,|fogja|,|fogja|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|államtitkárai|,|államtitkár|,|államtitkár|,|államtitkárai|,|államtitkárai|
False,|is|,|None|,|is|,|is|,|is|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|Európa-rekorder|,|None|,|Európa-rekorder|,|Európa-rekorder|,|Európa-rekorder|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|ez|,|None|,|ez|,|ebben|,|ebben|
False,|is|,|None|,|is|,|is|,|is|
False,|nemcsak|,|None|,|nemcsak|,|nemcsak|,|nemcsak|
False,|magyar|,|None|,|magyar|,|magyaroknak|,|magyaroknak|
False,|több|,|None|,|sok|,|többet|,|többet|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|fog|,|None|,|fog|,|fognak|,|fognak|
False,|ön|,|None|,|ön|,|Önök|,|Önök|
False,|legszegényebb|,|szegény|,|szegény|,|legszegényebbekkel|,|legszegényebbekkel|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|legszegényebb|,|szegény|,|szegény|,|legszegényebbekkel|,|legszegényebbekkel|
False,|fog|,|None|,|fog|,|fogják|,|fogják|
False,|megfizettet|,|megfizet|,|megfizet|,|megfizettetni|,|megfizettetni|
False,|jól|,|None|,|jobban|,|legjobban|,|legjobban|
False,|más|,|None|,|más|,|más|,|más|
False,|Jobbik|,|None|,|jó|,|Jobbiknak|,|Jobbiknak|
False,|lesz|,|lesz|,|van|,|legyen|,|legyen|
False,|lesz|,|lesz|,|van|,|legyen|,|legyen|
False,|áfáj|,|áfa|,|áfa|,|áfája|,|áfája|
False,|lesz|,|lesz|,|van|,|legyen|,|legyen|
False,|lesz|,|None|,|van|,|legyen|,|legyen|
False,|is|,|None|,|is|,|is|,|is|
False,|lesz|,|lesz|,|van|,|lehet|,|lehet|
False,|juttat|,|juttat|,|jut|,|juttatni|,|juttatni|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Képviselőtárs|,|képviselőtárs|,|képviselőtárs|,|Képviselőtársaim|,|Képviselőtársaim|
False,|úgy|,|None|,|úgy|,|Úgy|,|Úgy|
False,|is|,|None|,|is|,|is|,|is|
False,|tekinthet|,|tekint|,|tekint|,|tekinthetünk|,|tekinthetünk|
False,|amíg|,|None|,|amíg|,|amíg|,|amíg|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|ott|,|None|,|ott|,|ott|,|ott|
False,|14.00|,|None|,|14.00|,|14.00|,|14.00|
False,|Mindez|,|None|,|mindez|,|Mindezekre|,|Mindezekre|
False,|meddig|,|None|,|meddig|,|meddig|,|meddig|
False,|miért|,|None|,|miért|,|Miért|,|Miért|
False,|Európa-rekorder|,|None|,|Európa-rekorder|,|Európa-rekorder|,|Európa-rekorder|
False,|megfizettet|,|megfizet|,|megfizet|,|megfizettetni|,|megfizettetni|
False,|mikor|,|None|,|mikor|,|Mikor|,|Mikor|
False,|nulla|,|None|,|nulla|,|nulla|,|nulla|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|Jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|úré|,|úr|,|úr|,|úré|,|úré|
False,|TÁLLAI|,|Tállai|,|Tállai|,|TÁLLAI|,|TÁLLAI|
False,|ANDRÁS|,|András|,|András|,|ANDRÁS|,|ANDRÁS|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Képviselő|,|képviselő|,|képviselő|,|Képviselő|,|Képviselő|
False,|Úr|,|úr|,|úr|,|Úr|,|Úr|
False,|be|,|None|,|be|,|be|,|be|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|azért|,|None|,|az|,|azért|,|azért|
False,|ott|,|None|,|ott|,|ott|,|ott|
False,|így|,|None|,|így|,|Így|,|Így|
False,|le|,|lejjebb|,|lejjebb|,|lejjebb|,|lejjebb|
False,|ezáltal|,|None|,|ezáltal|,|ezáltal|,|ezáltal|
False,|más|,|None|,|más|,|Más|,|Más|
False,|sorolhat|,|sorol|,|sorol|,|sorolhatnánk|,|sorolhatnánk|
False,|más|,|None|,|más|,|más|,|más|
False,|gabonáé|,|None|,|gabona|,|gabonáé|,|gabonáé|
False,|más|,|None|,|más|,|más|,|más|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|be|,|None|,|be|,|be|,|be|
False,|Árstop|,|None|,|árstop|,|Árstopot|,|Árstopot|
False,|be|,|None|,|be|,|be|,|be|
False,|lesz|,|lesz|,|van|,|lehet|,|lehet|
False,|amikor|,|None|,|amikor|,|Amikor|,|Amikor|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|van|,|None|,|van|,|volt|,|volt|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|Szocialista|,|None|,|szocialista|,|Szocialista|,|Szocialista|
False,|Párt|,|None|,|párt|,|Párt|,|Párt|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|mindez|,|None|,|mindez|,|mindezt|,|mindezt|
False,|olyannyira|,|None|,|olyannyira|,|olyannyira|,|olyannyira|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|amikor|,|None|,|amikor|,|Amikor|,|Amikor|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|amikor|,|None|,|amikor|,|Amikor|,|Amikor|
False,|egyik|,|None|,|egyik|,|egyik|,|egyik|
False,|árstop|,|None|,|árstop|,|árstop|,|árstop|
False,|is|,|None|,|is|,|is|,|is|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|szembemenve|,|szembemegy|,|szembemegy|,|szembemenve|,|szembemenve|
False,|Jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|rész|,|rész|,|részéről|,|részéről|,|részéről|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|áfatémá|,|áfatéma|,|áfatéma|,|áfatémában|,|áfatémában|
False,|majd|,|None|,|majd|,|majd|,|majd|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlésnek|,|Országgyűlésnek|
False,|hogyha|,|None|,|hogyha|,|hogyha|,|hogyha|
False,|mi|,|ami|,|mi|,|mi|,|mi|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|fog|,|None|,|fog|,|fognak|,|fognak|
False,|ez|,|None|,|ez|,|ebben|,|ebben|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|Tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Ház|,|None|,|ház|,|Ház|,|Ház|
False,|szintén|,|None|,|szintén|,|Szintén|,|Szintén|
False,|jelentkezik|,|jelentkezik|,|jelentkezett|,|jelentkezett|,|jelentkezett|
False,|DK-s|,|None|,|DK-s|,|DK-s|,|DK-s|
False,|mielőtt|,|None|,|mielőtt|,|Mielőtt|,|Mielőtt|
False,|ő|,|ő|,|neki|,|neki|,|neki|
False,|korábbi|,|korai|,|korábbi|,|korábbi|,|korábbi|
False,|megszólaló|,|None|,|megszólalói|,|megszólalóira|,|megszólalóira|
False,|előre|,|None|,|előre|,|előre|,|előre|
False,|amennyiben|,|None|,|amennyiben|,|amennyiben|,|amennyiben|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|Ház|,|None|,|ház|,|Ház|,|Ház|
False,|is|,|None|,|is|,|is|,|is|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|ARATÓ|,|arató|,|Arató|,|ARATÓ|,|ARATÓ|
False,|GERGELY|,|Gergely|,|Gergely|,|GERGELY|,|GERGELY|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Ház|,|None|,|ház|,|Ház|,|Ház|
False,|havonta|,|None|,|havonta|,|havonta|,|havonta|
False,|dolgozik|,|dolgoz|,|dolgozik|,|dolgoznak|,|dolgoznak|
False,|kevesebb|,|None|,|kevés|,|kevesebbet|,|kevesebbet|
False,|fizetésük|,|fizetés|,|fizetés|,|fizetésükért|,|fizetésükért|
False,|ön|,|None|,|ön|,|önöktől|,|önöktől|
False,|ez|,|None|,|ez|,|Ebben|,|Ebben|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|ki|,|aki|,|aki|,|kinek|,|kinek|
False,|aki|,|None|,|aki|,|akiért|,|akiért|
False,|ön|,|None|,|ön|,|önöknek|,|önöknek|
False,|ez|,|None|,|ez|,|ebben|,|ebben|
False,|ezért|,|None|,|ezért|,|ezért|,|ezért|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|megadóztas|,|megadóztat|,|megadóztat|,|megadóztassák|,|megadóztassák|
False,|az|,|None|,|az|,|azokat|,|azokat|
False,|elosztva|,|eloszt|,|eloszt|,|elosztva|,|elosztva|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|valahova|,|None|,|valahova|,|valahova|,|valahova|
False,|bejelentve|,|bejelent|,|bejelent|,|bejelentve|,|bejelentve|
False,|kevesebb|,|kevés|,|kevés|,|kevesebb|,|kevesebb|
False,|multi|,|None|,|multi|,|multi|,|multi|
False,|megadóztat|,|megadóztat|,|megadózik|,|megadóztatni|,|megadóztatni|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Unió|,|None|,|unió|,|Unió|,|Unió|
False,|is|,|None|,|is|,|is|,|is|
False,|megegyezik|,|megegyez|,|megegyezik|,|megegyezett|,|megegyezett|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|megegyezik|,|megegyez|,|megegyezik|,|megegyezett|,|megegyezett|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Unió|,|None|,|unió|,|Unió|,|Unió|
False,|melyik|,|amelyik|,|melyik|,|Melyik|,|Melyik|
False,|megvétóz|,|megvétóz|,|megvétózik|,|megvétózta|,|megvétózta|
False,|megadóztat|,|megadóztat|,|megadózik|,|megadóztatni|,|megadóztatni|
False,|ez|,|None|,|ez|,|ezeket|,|ezeket|
False,|ugyanúgy|,|None|,|ugyanúgy|,|ugyanúgy|,|ugyanúgy|
False,|kis|,|kicsi|,|kicsi|,|kisebb|,|kisebb|
False,|Mi|,|None|,|mi|,|Mik|,|Mik|
False,|lesz|,|lesz|,|van|,|legyen|,|legyen|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|ez|,|None|,|ez|,|ebben|,|ebben|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|lesz|,|lesz|,|van|,|legyen|,|legyen|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|fog|,|None|,|fog|,|fognak|,|fognak|
False,|lesz|,|lesz|,|van|,|legyen|,|legyen|
False,|az|,|None|,|az|,|azt|,|azt|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|rá|,|ők|,|ők|,|rájuk|,|rájuk|
False,|fog|,|None|,|fog|,|fogják|,|fogják|
False,|fog|,|None|,|fog|,|fogják|,|fogják|
False,|is|,|None|,|is|,|is|,|is|
False,|folytathat|,|folytat|,|folytat|,|folytathatnám|,|folytathatnám|
False,|ön|,|None|,|ön|,|Önök|,|Önök|
False,|is|,|None|,|is|,|is|,|is|
False,|így|,|None|,|így|,|így|,|így|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|miért|,|None|,|miért|,|miért|,|miért|
False,|ez|,|None|,|ez|,|ezekért|,|ezekért|
False,|mekkora|,|None|,|mekkora|,|mekkora|,|mekkora|
False,|ki|,|aki|,|ki|,|Ki|,|Ki|
False,|lesz|,|lesz|,|van|,|lehet|,|lehet|
False,|ön|,|None|,|ön|,|önöknek|,|önöknek|
False,|14.10|,|None|,|14.10|,|14.10|,|14.10|
False,|ez|,|None|,|ez|,|Ez|,|Ez|
False,|versenyképességük|,|versenyképesség|,|versenyképesség|,|versenyképességükért|,|versenyképességükért|
False,|kis-|,|None|,|kis|,|kis-|,|kis-|
False,|ez|,|None|,|ez|,|ezekre|,|ezekre|
False,|oda|,|None|,|oda|,|oda|,|oda|
False,|kat|,|None|,|Kata|,|kata|,|kata|
False,|sokkal|,|sokkal|,|sok|,|sokkal|,|sokkal|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|mindig|,|None|,|mindig|,|mindig|,|mindig|
False,|nagy|,|None|,|nagy|,|nagyoknak|,|nagyoknak|
False,|mindig|,|None|,|mindig|,|mindig|,|mindig|
False,|kicsik|,|None|,|kicsi|,|kicsiktől|,|kicsiktől|
False,|más|,|None|,|más|,|más|,|más|
False,|is|,|None|,|is|,|is|,|is|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|ide|,|None|,|ide|,|ide|,|ide|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|legtöbb|,|sok|,|sok|,|legtöbb|,|legtöbb|
False,|így|,|None|,|így|,|így|,|így|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|ez|,|None|,|ez|,|ez|,|ez|
False,|állik|,|áll|,|áll|,|Álljanak|,|Álljanak|
False,|nagyvállalatokéra|,|None|,|nagyvállalat|,|nagyvállalatokéra|,|nagyvállalatokéra|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|DÖMÖTÖR|,|Dömötör|,|Dömötör|,|DÖMÖTÖR|,|DÖMÖTÖR|
False,|CSABA|,|Csaba|,|Csaba|,|CSABA|,|CSABA|
False,|Miniszterelnöki|,|None|,|miniszterelnöki|,|Miniszterelnöki|,|Miniszterelnöki|
False,|Kabinetiroda|,|None|,|kabinetiroda|,|Kabinetiroda|,|Kabinetiroda|
False,|másodjára|,|None|,|másod|,|Másodjára|,|Másodjára|
False,|fel|,|None|,|fel|,|fel|,|fel|
False,|ez|,|None|,|ez|,|ezt|,|ezt|
False,|Megmosolyogtató|,|None|,|megmosolyogtató|,|Megmosolyogtató|,|Megmosolyogtató|
False,|multi|,|None|,|multi|,|multi|,|multi|
False,|van|,|None|,|van|,|volt|,|volt|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|van|,|None|,|van|,|volt|,|volt|
False,|extraprofit|,|None|,|extraprofit|,|extraprofitra|,|extraprofitra|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|is|,|None|,|is|,|is|,|is|
False,|bevonva|,|bevon|,|bevon|,|bevonva|,|bevonva|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|is|,|None|,|is|,|is|,|is|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|egyik|,|None|,|egyik|,|egyik|,|egyik|
False,|másik|,|None|,|másik|,|másik|,|másik|
False,|is|,|None|,|is|,|is|,|is|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|azért|,|None|,|azért|,|Azért|,|Azért|
False,|ez|,|None|,|ez|,|ez|,|ez|
False,|egyszer|,|egyszer|,|egy|,|egyszer|,|egyszer|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|hogyan|,|None|,|hogyan|,|hogyan|,|hogyan|
False,|dupla|,|None|,|dupla|,|duplájára|,|duplájára|
False,|hogyan|,|None|,|hogyan|,|hogyan|,|hogyan|
False,|ez|,|None|,|ez|,|ez|,|ez|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|más|,|None|,|más|,|más|,|más|
False,|be|,|None|,|be|,|be|,|be|
False,|ez|,|None|,|ez|,|ezt|,|ezt|
False,|Globális|,|None|,|globális|,|Globális|,|Globális|
False,|ez|,|None|,|ez|,|ezt|,|ezt|
False,|miközben|,|None|,|miközben|,|miközben|,|miközben|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Unió|,|None|,|unió|,|Unió|,|Unió|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|ez|,|None|,|ez|,|ez|,|ez|
False,|lesz|,|lesz|,|van|,|lehet|,|lehet|
False,|oda|,|None|,|oda|,|oda|,|oda|
False,|ahova|,|None|,|ahova|,|ahova|,|ahova|
False,|mindig|,|None|,|mindig|,|mindig|,|mindig|
False,|össze|,|None|,|össze|,|össze|,|össze|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|mi|,|ami|,|mi|,|mit|,|mit|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|ön|,|None|,|ön|,|Önöknek|,|Önöknek|
False,|van|,|None|,|van|,|volt|,|volt|
False,|mindenhonnan|,|None|,|mindenhonnan|,|mindenhonnan|,|mindenhonnan|
False,|jelentet|,|jelent|,|jelent|,|jelentettétek|,|jelentettétek|
False,|be|,|None|,|be|,|be|,|be|
False,|százezr|,|None|,|százezer|,|százezrektől|,|százezrektől|
False,|13.|,|13|,|13|,|13.|,|13|
False,|gyes|,|None|,|gyes|,|gyes|,|gyes|
False,|gáz-|,|gáz|,|gáz|,|gáz-|,|gáz-|
False,|fog|,|None|,|fog|,|fog|,|fog|
False,|sok|,|None|,|sok|,|sok|,|sok|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|akkor|,|None|,|akkor|,|Akkor|,|Akkor|
False,|miközben|,|None|,|miközben|,|miközben|,|miközben|
False,|is|,|None|,|is|,|is|,|is|
False,|gáz-|,|gáz|,|gáz|,|gáz-|,|gáz-|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|jól|,|None|,|jó|,|jól|,|jól|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|Gréczy|,|None|,|Gréczy|,|Gréczy|,|Gréczy|
False,|néha|,|None|,|néha|,|néha|,|néha|
False,|Harangozó|,|Harangozó|,|harangozó|,|Harangozó|,|Harangozó|
False,|is|,|None|,|is|,|is|,|is|
False,|itt|,|None|,|itt|,|itt|,|itt|
