mind a 4 egyenlő-e,huspacy sima pos,huspacy tag (detailed pos),huspacy em ud tag,emagyar pos,huspacy token,emagyar token
False,|PROPN|,|PROPN|,|NOUN|,|NOUN|,ELNÖK,ELNÖK
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
True,|ADV|,|ADV|,|ADV|,|ADV|,|még|,|még|
False,|DET|,|DET|,|NOUN|,|DET|,|a|,|a|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|közvilágítást|,|közvilágítást|
False,|CCONJ|,|CCONJ|,|ADV|,|ADV|,|is|,|is|
True,|VERB|,|VERB|,|VERB|,|VERB|,|korlátoznák|,|korlátoznák|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,|.|,|.|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,|(|,|(|
True,|PROPN|,|PROPN|,|PROPN|,|PROPN|,|Arató|,|Arató|
True,|PROPN|,|PROPN|,|PROPN|,|PROPN|,|Gergely|,|Gergely|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,|:|,|:|
True,|PRON|,|PRON|,|PRON|,|PRON|,|Ezt|,|Ezt|
True,|ADV|,|ADV|,|ADV|,|ADV|,|már|,|már|
False,|ADV|,|ADV|,|NOUN|,|ADV|,|nem|,|nem|
True,|VERB|,|VERB|,|VERB|,|VERB|,|lehet|,|lehet|
True,|ADV|,|ADV|,|ADV|,|ADV|,|tovább|,|tovább|
True,|VERB|,|VERB|,|VERB|,|VERB|,|hallgatni|,|hallgatni|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,|!|,|!|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,|)|,|)|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|Tehát|,|Tehát|
True,|PRON|,|PRON|,|PRON|,|PRON|,|rájuk|,|rájuk|
True,|VERB|,|VERB|,|VERB|,|VERB|,|terhelnének|,|terhelnének|
False,|DET|,|DET|,|NOUN|,|DET|,|egy|,|egy|
True,|NUM|,|NUM|,|NUM|,|NUM|,|csomó|,|csomó|
False,|ADJ|,|ADJ|,|PRON|,|PRON|,|olyan|,|olyan|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|dolgot|,|dolgot|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,"|,|","|,|"
True,|PRON|,|PRON|,|PRON|,|PRON|,|ami|,|ami|
True,|PRON|,|PRON|,|PRON|,|PRON|,|azt|,|azt|
True,|VERB|,|VERB|,|VERB|,|VERB|,|jelentené|,|jelentené|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,"|,|","|,|"
True,|SCONJ|,|SCONJ|,|SCONJ|,|SCONJ|,|hogy|,|hogy|
False,|DET|,|DET|,|NOUN|,|DET|,|a|,|a|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|háború|,|háború|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|árát|,|árát|
True,|PRON|,|PRON|,|PRON|,|PRON|,|nekik|,|nekik|
True,|VERB|,|VERB|,|VERB|,|VERB|,|kellene|,|kellene|
True,|VERB|,|VERB|,|VERB|,|VERB|,|megfizetniük|,|megfizetniük|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,"|,|","|,|"
True,|PRON|,|PRON|,|PRON|,|PRON|,|amelyről|,|amelyről|
True,|ADV|,|ADV|,|ADV|,|ADV|,|egyébként|,|egyébként|
False,|DET|,|DET|,|NOUN|,|DET|,|a|,|a|
False,|NOUN|,|NOUN|,|ADJ|,|ADJ|,|magyarok|,|magyarok|
False,|ADV|,|ADV|,|NOUN|,|ADV|,|nem|,|nem|
True,|VERB|,|VERB|,|VERB|,|VERB|,|tehetnek|,|tehetnek|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,|.|,|.|
True,|PRON|,|PRON|,|PRON|,|PRON|,|Ebből|,|Ebből|
False,|DET|,|DET|,|NOUN|,|DET|,|a|,|a|
False,|DET|,|DET|,|NUM|,|NUM|,|pár|,|pár|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|példából|,|példából|
False,|CCONJ|,|CCONJ|,|ADV|,|ADV|,|is|,|is|
True,|ADJ|,|ADJ|,|ADJ|,|ADJ|,|egyértelmű|,|egyértelmű|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,"|,|","|,|"
True,|SCONJ|,|SCONJ|,|SCONJ|,|SCONJ|,|hogy|,|hogy|
False,|SCONJ|,|SCONJ|,|NOUN|,|SCONJ|,|ha|,|ha|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|válság|,|válság|
True,|VERB|,|VERB|,|VERB|,|VERB|,|van|,|van|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,"|,|","|,|"
False,|ADV|,|ADV|,|PRON|,|PRON|,|akkor|,|akkor|
False,|CCONJ|,|CCONJ|,|PRON|,|CONJ|,|mind|,|mind|
False,|DET|,|DET|,|PRON|,|DET|,|az|,|az|
True,|ADJ|,|ADJ|,|ADJ|,|ADJ|,|európai|,|európai|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,"|,|","|,|"
False,|CCONJ|,|CCONJ|,|PRON|,|CONJ|,|mind|,|mind|
False,|DET|,|DET|,|NOUN|,|DET|,|a|,|a|
True,|ADJ|,|ADJ|,|ADJ|,|ADJ|,|magyar|,|magyar|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|baloldal|,|baloldal|
False,|DET|,|DET|,|NOUN|,|DET|,|a|,|a|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|családokra|,|családokra|
True,|VERB|,|VERB|,|VERB|,|VERB|,|pakolja|,|pakolja|
True,|ADV|,|ADV|,|ADV|,|ADV|,|mindig|,|mindig|
False,|DET|,|DET|,|NOUN|,|DET|,|a|,|a|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|terheket|,|terheket|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,|.|,|.|
False,|NUM|,|NUM|,|[]|,|NUM|,|2008-09-ben|,|2008-09-ben|
False,|CCONJ|,|CCONJ|,|ADV|,|ADV|,|is|,|is|
True,|PRON|,|PRON|,|PRON|,|PRON|,|ez|,|ez|
True,|VERB|,|VERB|,|VERB|,|VERB|,|történt|,|történt|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,"|,|","|,|"
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|CCONJ|,|CONJ|,|így|,|így|
True,|VERB|,|VERB|,|VERB|,|VERB|,|csinálnák|,|csinálnák|
True,|ADV|,|ADV|,|ADV|,|ADV|,|most|,|most|
False,|CCONJ|,|CCONJ|,|ADV|,|ADV|,|is|,|is|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,|.|,|.|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|Április|,|Április|
False,|NOUN|,|NOUN|,|NUM|,|NOUN|,|3-án|,|3-án|
False,|DET|,|DET|,|NOUN|,|DET|,|a|,|a|
False,|NOUN|,|NOUN|,|ADJ|,|ADJ|,|magyarok|,|magyarok|
True,|ADJ|,|ADJ|,|ADJ|,|ADJ|,|világos|,|világos|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|véleményt|,|véleményt|
True,|VERB|,|VERB|,|VERB|,|VERB|,|mondtak|,|mondtak|
True,|PRON|,|PRON|,|PRON|,|PRON|,|erről|,|erről|
False,|DET|,|DET|,|NOUN|,|DET|,|a|,|a|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|politikáról|,|politikáról|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,|(|,|(|
False,|DET|,|DET|,|PRON|,|DET|,|Az|,|Az|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|elnök|,|elnök|
True,|VERB|,|VERB|,|VERB|,|VERB|,|csenget|,|csenget.|
huspacy,|PUNCT|,|PUNCT|,|[]|,,|.|,
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,|)|,|)|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,"|,|","|,|"
True,|PRON|,|PRON|,|PRON|,|PRON|,|mi|,|mi|
False,|NOUN|,|ADJ|,|NOUN|,|ADJ|,|irányadónak|,|irányadónak|
True,|VERB|,|VERB|,|VERB|,|VERB|,|tekintjük|,|tekintjük|
False,|DET|,|DET|,|NOUN|,|DET|,|a|,|a|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|választás|,|választás|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|üzenetét|,|üzenetét|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,|.|,|.|
False,|ADV|,|ADV|,|NOUN|,|ADV|,|Nem|,|Nem|
False,|VERB|,|AUX|,|VERB|,|VERB|,|fogjuk|,|fogjuk|
True,|VERB|,|VERB|,|VERB|,|VERB|,|engedni|,|engedni|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,"|,|","|,|"
True,|SCONJ|,|SCONJ|,|SCONJ|,|SCONJ|,|hogy|,|hogy|
True,|VERB|,|VERB|,|VERB|,|VERB|,|visszatérjen|,|visszatérjen|
False,|DET|,|DET|,|NOUN|,|DET|,|a|,|a|
False,|ADJ|,|ADJ|,|ADJ|,|NOUN|,|kudarcos|,|kudarcos|
False,|ADJ|,|NOUN|,|ADJ|,|ADJ|,|múlt|,|múlt|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,"|,|","|,|"
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|sem|,|sem|
False,|DET|,|DET|,|NOUN|,|DET|,|a|,|a|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|gazdaságban|,|gazdaságban|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,"|,|","|,|"
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|sem|,|sem|
False,|NOUN|,|PRON|,|NOUN|,|NOUN|,|másban|,|másban|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,|.|,|.|
True,|VERB|,|VERB|,|VERB|,|VERB|,|Köszönöm|,|Köszönöm|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,"|,|","|,|"
True,|SCONJ|,|SCONJ|,|SCONJ|,|SCONJ|,|hogy|,|hogy|
True,|VERB|,|VERB|,|VERB|,|VERB|,|meghallgatott|,|meghallgatott|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,|.|,|.|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,|(|,|(|
False,|PROPN|,|PROPN|,|NOUN|,|NOUN|,|Taps|,|Taps|
False,|DET|,|DET|,|NOUN|,|DET|,|a|,|a|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|kormánypártok|,|kormánypártok|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|soraiban|,|soraiban.|
huspacy,|PUNCT|,|PUNCT|,|[]|,,|.|,
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,|)|,|)|
False,|PROPN|,|PROPN|,|NOUN|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,|:|,|:|
True,|ADV|,|ADV|,|ADV|,|ADV|,|Most|,|Most|
False,|DET|,|DET|,|NOUN|,|DET|,|a|,|a|
True,|PROPN|,|PROPN|,|PROPN|,|PROPN|,|KDNP|,|KDNP|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|képviselőjének|,|képviselőjének|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,"|,|","|,|"
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Hollik|,|Hollik|
True,|PROPN|,|PROPN|,|PROPN|,|PROPN|,|Istvánnak|,|Istvánnak|
True,|VERB|,|VERB|,|VERB|,|VERB|,|adom|,|adom|
True,|PART|,|PART|,|PART|,|PART|,|meg|,|meg|
False,|DET|,|DET|,|NOUN|,|DET|,|a|,|a|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|szót|,|szót|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,|.|,|.|
True,|VERB|,|VERB|,|VERB|,|VERB|,|Parancsoljon|,|Parancsoljon|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,|!|,|!|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|HOLLIK|,|HOLLIK|
True,|PROPN|,|PROPN|,|PROPN|,|PROPN|,|ISTVÁN|,|ISTVÁN|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,|(|,|(|
True,|PROPN|,|PROPN|,|PROPN|,|PROPN|,|KDNP|,|KDNP|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,|):|,|):|
True,|VERB|,|VERB|,|VERB|,|VERB|,|Köszönöm|,|Köszönöm|
True,|ADJ|,|ADJ|,|ADJ|,|ADJ|,|szépen|,|szépen|
False,|DET|,|DET|,|NOUN|,|DET|,|a|,|a|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|szót|,|szót|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,"|,|","|,|"
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|elnök|,|elnök|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|úr|,|úr|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,|.|,|.|
False,|NOUN|,|NOUN|,|ADJ|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|NOUN|,|NOUN|,|Ház|,|Ház|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,|!|,|!|
False,|ADV|,|ADV|,|ADP|,|ADV|,|Közel|,|Közel|
True,|NUM|,|NUM|,|NUM|,|NUM|,|négy|,|négy|
False,|NOUN|,|NOUN|,|ADV|,|NOUN|,|hónapja|,|hónapja|
True,|VERB|,|VERB|,|VERB|,|VERB|,|tört|,|tört|
True,|ADV|,|ADV|,|ADV|,|ADV|,|ki|,|ki|
False,|DET|,|DET|,|PRON|,|DET|,|az|,|az|
True,|ADJ|,|ADJ|,|ADJ|,|ADJ|,|orosz-ukrán|,|orosz-ukrán|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|háború|,|háború|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,|.|,|.|
False,|SCONJ|,|SCONJ|,|NOUN|,|SCONJ|,|Bár|,|Bár|
True,|ADV|,|ADV|,|ADV|,|ADV|,|sokan|,|sokan|
True,|VERB|,|VERB|,|VERB|,|VERB|,|tettek|,|tettek|
False,|ADV|,|ADV|,|CCONJ|,|PRON|,|azért|,|azért|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,"|,|","|,|"
True,|SCONJ|,|SCONJ|,|SCONJ|,|SCONJ|,|hogy|,|hogy|
False,|DET|,|DET|,|NOUN|,|DET|,|a|,|a|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|felek|,|felek|
False,|ADV|,|ADV|,|INTJ|,|ADV|,|ne|,|ne|
True,|VERB|,|VERB|,|VERB|,|VERB|,|kezdjenek|,|kezdjenek|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|háborúba|,|háborúba|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,"|,|","|,|"
False,|INTJ|,|INTJ|,|ADV|,|ADV|,|sajnos|,|sajnos|
False,|DET|,|DET|,|NOUN|,|DET|,|a|,|a|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|béketörekvések|,|béketörekvések|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|kudarcot|,|kudarcot|
True,|VERB|,|VERB|,|VERB|,|VERB|,|vallottak|,|vallottak|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,"|,|","|,|"
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|CCONJ|,|PRON|,|ahogy|,|ahogy|
False,|DET|,|DET|,|NOUN|,|DET|,|a|,|a|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|háború|,|háború|
True,|VERB|,|VERB|,|VERB|,|VERB|,|elhúzódott|,|elhúzódott|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,"|,|","|,|"
True,|ADV|,|ADV|,|ADV|,|ADV|,|egyre|,|egyre|
True,|ADJ|,|ADJ|,|ADJ|,|ADJ|,|keményebb|,|keményebb|
True,|ADJ|,|ADJ|,|ADJ|,|ADJ|,|gazdasági|,|gazdasági|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|válsággal|,|válsággal|
True,|VERB|,|VERB|,|VERB|,|VERB|,|nézünk|,|nézünk|
True,|ADV|,|ADV|,|ADV|,|ADV|,|szembe|,|szembe|
True,|PROPN|,|PROPN|,|PROPN|,|PROPN|,|Európában|,|Európában|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,|.|,|.|
False,|DET|,|DET|,|NOUN|,|DET|,|A|,|A|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|szomszédunkban|,|szomszédunkban|
False,|ADJ|,|ADJ|,|NOUN|,|ADJ|,|zajló|,|zajló|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|háború|,|háború|
True,|VERB|,|VERB|,|VERB|,|VERB|,|elhozta|,|elhozta|
False,|INTJ|,|INTJ|,|ADV|,|ADV|,|sajnos|,|sajnos|
True,|PROPN|,|PROPN|,|PROPN|,|PROPN|,|Európában|,|Európában|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|DET|,|DET|,|NOUN|,|DET|,|a|,|a|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|világban|,|világban|
False,|CCONJ|,|CCONJ|,|ADV|,|ADV|,|is|,|is|
False,|DET|,|DET|,|NOUN|,|DET|,|a|,|a|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|hiányok|,|hiányok|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|korszakát|,|korszakát|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,|.|,|.|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|Hiány|,|Hiány|
True,|VERB|,|VERB|,|VERB|,|VERB|,|van|,|van|
False,|DET|,|DET|,|NUM|,|NUM|,|sok|,|sok|
False,|NOUN|,|DET|,|PRON|,|PRON|,|mindenből|,|mindenből|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,"|,|","|,|"
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|energiahordozókból|,|energiahordozókból|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,"|,|","|,|"
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|hiány|,|hiány|
True,|VERB|,|VERB|,|VERB|,|VERB|,|van|,|van|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|gabonából|,|gabonából|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,"|,|","|,|"
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|hiány|,|hiány|
True,|VERB|,|VERB|,|VERB|,|VERB|,|van|,|van|
True,|ADJ|,|ADJ|,|ADJ|,|ADJ|,|építőipari|,|építőipari|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
True,|ADJ|,|ADJ|,|ADJ|,|ADJ|,|ipari|,|ipari|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|alapanyagokból|,|alapanyagokból|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,"|,|","|,|"
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|ADJ|,|ADJ|,|jól|,|jól|
True,|VERB|,|VERB|,|VERB|,|VERB|,|tudjuk|,|tudjuk|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,"|,|","|,|"
True,|SCONJ|,|SCONJ|,|SCONJ|,|SCONJ|,|hogy|,|hogy|
False,|ADV|,|ADV|,|PRON|,|PRON|,|ahol|,|ahol|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|hiány|,|hiány|
True,|VERB|,|VERB|,|VERB|,|VERB|,|van|,|van|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,"|,|","|,|"
False,|ADV|,|ADV|,|ADV|,|PRON|,|ott|,|ott|
True,|ADJ|,|ADJ|,|ADJ|,|ADJ|,|elszabaduló|,|elszabaduló|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|árak|,|árak|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|infláció|,|infláció|
False,|CCONJ|,|CCONJ|,|ADV|,|ADV|,|is|,|is|
False,|AUX|,|AUX|,|VERB|,|VERB|,|lesz|,|lesz|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,|.|,|.|
True,|PRON|,|PRON|,|PRON|,|PRON|,|Ami|,|Ami|
True,|ADV|,|ADV|,|ADV|,|ADV|,|tovább|,|tovább|
True,|VERB|,|VERB|,|VERB|,|VERB|,|ront|,|ront|
False,|DET|,|DET|,|NOUN|,|DET|,|a|,|a|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|helyzeten|,|helyzeten|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,|:|,|:|
False,|SCONJ|,|SCONJ|,|CCONJ|,|CONJ|,|mintha|,|mintha|
True,|PROPN|,|PROPN|,|PROPN|,|PROPN|,|Brüsszelben|,|Brüsszelben|
True,|ADJ|,|ADJ|,|ADJ|,|ADJ|,|további|,|további|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|hiányok|,|hiányok|
True,|VERB|,|VERB|,|VERB|,|VERB|,|lennének|,|lennének|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,|;|,|;|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|hiány|,|hiány|
True,|VERB|,|VERB|,|VERB|,|VERB|,|van|,|van|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|kiszámíthatóságból|,|kiszámíthatóságból|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,"|,|","|,|"
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|stabilitásból|,|stabilitásból|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,"|,|","|,|"
False,|CCONJ|,|CCONJ|,|X|,|CONJ|,|de|,|de|
True,|ADV|,|ADV|,|ADV|,|ADV|,|leginkább|,|leginkább|
True,|ADJ|,|ADJ|,|ADJ|,|ADJ|,|józan|,|józan|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|mérlegelésből|,|mérlegelésből|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,"|,|","|,|"
True,|PRON|,|PRON|,|PRON|,|PRON|,|ami|,|ami|
True,|ADV|,|ADV|,|ADV|,|ADV|,|tovább|,|tovább|
True,|VERB|,|VERB|,|VERB|,|VERB|,|fűti|,|fűti|
False,|DET|,|DET|,|NOUN|,|DET|,|a|,|a|
True,|ADJ|,|ADJ|,|ADJ|,|ADJ|,|háborús|,|háborús|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|inflációt|,|inflációt|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,|.|,|.|
True,|PRON|,|PRON|,|PRON|,|PRON|,|Ezt|,|Ezt|
True,|VERB|,|VERB|,|VERB|,|VERB|,|támasztja|,|támasztja|
False,|ADP|,|ADP|,|ADV|,|ADV|,|alá|,|alá|
False,|DET|,|DET|,|PRON|,|DET|,|az|,|az|
True,|ADJ|,|ADJ|,|ADJ|,|ADJ|,|elhibázott|,|elhibázott|
True,|ADJ|,|ADJ|,|ADJ|,|ADJ|,|brüsszeli|,|brüsszeli|
True,|ADJ|,|ADJ|,|ADJ|,|ADJ|,|szankciós|,|szankciós|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|politika|,|politika|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|DET|,|DET|,|PRON|,|DET|,|az|,|az|
True,|ADJ|,|ADJ|,|ADJ|,|ADJ|,|európai|,|európai|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|baloldal|,|baloldal|
False,|ADJ|,|ADJ|,|ADV|,|ADJ|,|kifejezetten|,|kifejezetten|
True,|ADJ|,|ADJ|,|ADJ|,|ADJ|,|veszélyes|,|veszélyes|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|ötletbörzéje|,|ötletbörzéje|
False,|CCONJ|,|CCONJ|,|ADV|,|ADV|,|is|,|is|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,|.|,|.|
True,|PROPN|,|PROPN|,|PROPN|,|PROPN|,|Frans|,|Frans|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Timmermans|,|Timmermans|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,"|,|","|,|"
False,|DET|,|DET|,|PRON|,|DET|,|az|,|az|
False,|PROPN|,|PROPN|,|ADJ|,|ADJ|,|Európai|,|Európai|
False,|PROPN|,|PROPN|,|NOUN|,|NOUN|,|Bizottság|,|Bizottság|
False,|NOUN|,|ADJ|,|NOUN|,|ADJ|,|ügyvezető|,|ügyvezető|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|alelnöke|,|alelnöke|
True,|ADV|,|ADV|,|ADV|,|ADV|,|például|,|például|
False,|CCONJ|,|CCONJ|,|ADV|,|ADV|,|nemcsak|,|nemcsak|
False,|DET|,|DET|,|NOUN|,|DET|,|a|,|a|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|fűtés|,|fűtés|
True,|ADJ|,|ADJ|,|ADJ|,|ADJ|,|otthoni|,|otthoni|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|lekapcsolását|,|lekapcsolását|
True,|VERB|,|VERB|,|VERB|,|VERB|,|javasolja|,|javasolja|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,"|,|","|,|"
False,|CCONJ|,|CCONJ|,|X|,|CONJ|,|de|,|de|
False,|PRON|,|PRON|,|ADP|,|ADP|,|szerinte|,|szerinte|
True,|ADJ|,|ADJ|,|ADJ|,|ADJ|,|jobb|,|jobb|
False,|AUX|,|AUX|,|VERB|,|VERB|,|lenne|,|lenne|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,"|,|","|,|"
False,|SCONJ|,|SCONJ|,|NOUN|,|SCONJ|,|ha|,|ha|
True,|ADJ|,|ADJ|,|ADJ|,|ADJ|,|rövidebb|,|rövidebb|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|ideig|,|ideig|
True,|VERB|,|VERB|,|VERB|,|VERB|,|zuhanyoznánk|,|zuhanyoznánk|
False,|PUNCT|,|PUNCT|,|[]|,|PUNCT|,"|,|","|,|"
False,|CCONJ|,|CCONJ|,|VERB|,|CONJ|,|vagy|,|vagy|
True,|ADV|,|ADV|,|ADV|,|ADV|,|éppen|,|éppen|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|mosás|,|mosás|
True,|ADP|,|ADP|,|ADP|,|ADP|,|helyett|,|helyett|
True,|ADV|,|ADV|,|ADV|,|ADV|,|inkább|,|inkább|
True,|ADV|,|ADV|,|ADV|,|ADV|,|csak|,|csak|
True,|VERB|,|VERB|,|VERB|,|VERB|,|kiszellőztetnék|,|kiszellőztetnék|
False,|DET|,|DET|,|NOUN|,|DET|,|a|,|a|
True,|NOUN|,|NOUN|,|NOUN|,|NOUN|,|ruhájukat|,|ruhájukat|
False,|DET|,|DET|,|PRON|,|DET|,|az|,|az|
