huspacy dep (converted) == emagyar dep,huspacy head == emagyar head,huspacy dep ud,huspacy dep converted,huspacy head,emagyar dep,emagyar head,huspacy token,emagyar token
True,False,|(advcl)|,|ATT|,|faramuci|,|ATT|,|mert|,|megpróbálják|,|megpróbálják|
True,False,|(advmod:mode)|,|MODE|,|beállítani|,|MODE|,|vezérelnék|,|úgy|,|úgy|
False,False,|(mark)|,|DEP|,|vezérelnék|,|CONJ|,|megpróbálják|,|mintha|,|mintha|
False,False,|(advcl)|,|ATT|,|megpróbálják|,|COORD|,|mintha|,|vezérelnék|,|vezérelnék|
False,False,|(mark)|,|DEP|,|fizessen|,|CONJ|,|az|,|hogy|,|hogy|
False,False,|(punct)|,|PUNCT|,|nagytőke|,|NEG|,|fizessen|,|ne|,|ne|
False,False,|(csubj)|,|SUBJ|,|érdek|,|ATT|,|hogy|,|fizessen|,|fizessen|
True,False,|(nsubj)|,|SUBJ|,|Háznak|,|SUBJ|,|ha|,|Ez|,|Ez|
True,False,|(advmod)|,|NEG|,|Háznak|,|NEG|,|érdeke|,|nem|,|nem|
False,False,|(ROOT)|,|ROOT|,|érdeke|,|COORD|,|ha|,|érdeke|,|érdeke|
False,False,|(mark)|,|DEP|,|akarják|,|CONJ|,|kell|,|ha|,|ha|
True,False,|(advcl)|,|ATT|,|kell|,|ATT|,|ha|,|akarják|,|akarják|
True,False,|(advmod:locy)|,|LOCY|,|kell|,|LOCY|,|felszólalni|,|ott|,|ott|
False,False,|(conj)|,|CONJ|,|érdeke|,|ROOT|,|kell|,|kell|,|kell|
True,False,|(nmod:obl)|,|OBL|,|álláspontunk|,|OBL|,|az|,|Összességében|,|Összességében|
False,False,|(ROOT)|,|ROOT|,|álláspontunk|,|APPEND|,|az|,|álláspontunk|,|álláspontunk|
False,False,|(nmod:att)|,|ATT|,|álláspontunk|,|ROOT|,|az|,|az|,|az|
False,False,|(mark)|,|DEP|,|jó|,|CONJ|,|az|,|hogy|,|hogy|
False,False,|(obl)|,|OBL|,|jó|,|ATT|,|miatt|,|dolog|,|dolog|
True,False,|(case)|,|MODE|,|dolog|,|MODE|,|jó|,|miatt|,|miatt|
False,False,|(ccomp:pred)|,|PRED|,|álláspontunk|,|ATT|,|hogy|,|jó|,|jó|
False,False,|(mark)|,|DEP|,|tudom|,|CONJ|,|jó|,|bár|,|bár|
False,False,|(csubj)|,|SUBJ|,|jó|,|ATT|,|bár|,|tudom|,|tudom|
False,False,|(mark)|,|DEP|,|van|,|CONJ|,|tudom|,|hogy|,|hogy|
False,False,|(ccomp:obj)|,|OBJ|,|tudom|,|ATT|,|hogy|,|van|,|van|
True,False,|(acl)|,|ATT|,|jó|,|ATT|,|van|,|szeretnek|,|szeretnek|
False,False,|(mark)|,|DEP|,|van|,|CONJ|,|szeretnek|,|mert|,|mert|
False,False,|(ccomp:obj)|,|OBJ|,|szeretnek|,|ATT|,|mert|,|van|,|van|
False,False,|(mark)|,|DEP|,|multi|,|CONJ|,|van|,|hogy|,|hogy|
False,False,|(csubj)|,|SUBJ|,|van|,|ATT|,|hogy|,|multi|,|multi|
False,False,|(cc)|,|COORD|,|az|,|CONJ|,|multi|,|és|,|és|
False,False,|(conj)|,|CONJ|,|multi|,|COORD|,|és|,|az|,|az|
False,False,|(mark)|,|DEP|,|adó|,|CONJ|,|az|,|hogy|,|hogy|
False,False,|(csubj)|,|SUBJ|,|az|,|ATT|,|hogy|,|adó|,|adó|
True,False,|(det)|,|DET|,|padsorokból|,|DET|,|padsorokból.|,|az|,|az|
True,False,|(amod:att)|,|ATT|,|padsorokból|,|ATT|,|padsorokból.|,|ellenzéki|,|ellenzéki|
huspacy dep (converted) == emagyar dep,huspacy head == emagyar head,huspacy dep ud,huspacy dep converted,huspacy head,emagyar dep,emagyar head,huspacy token,emagyar token
False,False,|(cc)|,|COORD|,|köszöntik|,|CONJ|,|felállnak|,|és|,|és|
False,False,|(conj)|,|CONJ|,|felállnak|,|COORD|,|és|,|köszöntik|,|köszöntik|
False,False,|(advmod:tlocy)|,|TLOCY|,|foglal|,|ATT|,|elnök|,|Amikor|,|Amikor|
False,False,|(advcl)|,|ATT|,|leülnek|,|ROOT|,|foglal|,|foglal|,|foglal|
True,False,|(nsubj)|,|SUBJ|,|leülnek|,|SUBJ|,|leülnek.|,|lévők|,|lévők|
False,False,|(cc)|,|COORD|,|leülnek|,|MODE|,|lévők|,|is|,|is|
False,False,|(ROOT)|,|ROOT|,|leülnek|,|COORD|,|foglal|,|leülnek|,|leülnek.|
False,False,|(ROOT)|,|ROOT|,|Tisztelt|,|ATT|,|Képviselőtársaim|,|Tisztelt|,|Tisztelt|
False,False,|(nsubj)|,|SUBJ|,|Tisztelt|,|ROOT|,|Képviselőtársaim|,|Képviselőtársaim|,|Képviselőtársaim|
False,False,|(mark)|,|DEP|,|lesznek|,|CONJ|,|Tájékoztatom|,|hogy|,|hogy|
False,False,|(nmod:att)|,|ATT|,|urak|,|NE|,|Lajos|,|Szűcs|,|Szűcs|
False,False,|(flat:name)|,|NE|,|Szűcs|,|ATT|,|urak|,|Lajos|,|Lajos|
False,False,|(cc)|,|COORD|,|Hiszékeny|,|CONJ|,|Lajos|,|és|,|és|
False,False,|(conj)|,|CONJ|,|Szűcs|,|ATT|,|Dezső|,|Hiszékeny|,|Hiszékeny|
False,False,|(flat:name)|,|NE|,|Hiszékeny|,|COORD|,|és|,|Dezső|,|Dezső|
True,False,|(advcl)|,|ATT|,|Tájékoztatom|,|ATT|,|hogy|,|lesznek|,|lesznek|
True,False,|(acl)|,|ATT|,|mindenkit|,|ATT|,|Köszöntök|,|kíséri|,|kíséri|
False,False,|(ROOT)|,|ROOT|,|Tisztelt|,|ATT|,|Ház|,|Tisztelt|,|Tisztelt|
False,False,|(nsubj)|,|SUBJ|,|Tisztelt|,|ROOT|,|Ház|,|Ház|,|Ház|
False,False,|(mark)|,|DEP|,|foglaltak|,|CONJ|,|Tájékoztatom|,|hogy|,|hogy|
True,False,|(nsubj)|,|SUBJ|,|foglaltak|,|SUBJ|,|kezdeményezte|,|kormány|,|kormány|
True,False,|(nmod:att)|,|ATT|,| |,|ATT|,|§|,|törvény|,|törvény|
True,False,|(amod:att)|,|ATT|,| |,|ATT|,|§|,|35.|,|35.|
False,False,|(appos)|,|MODE|,|§|,|ATT|,|bekezdésében|,|1|,|1)|
True,False,|(advcl)|,|ATT|,|Tájékoztatom|,|ATT|,|alapján|,|foglaltak|,|foglaltak|
True,False,|(obl)|,|OBL|,|foglaltak|,|OBL|,|kezdeményezte|,|alapján|,|alapján|
False,False,|(conj)|,|CONJ|,|Tájékoztatom|,|ATT|,|hogy|,|kezdeményezte|,|kezdeményezte|
True,False,|(nmod:att)|,|ATT|,|közötti|,|ATT|,|20-a|,|2022.|,|2022.|
False,False,|(cc)|,|COORD|,| |,|CONJ|,|20-a|,|és|,|és|
False,False,|(nmod:att)|,|ATT|,| |,|COORD|,|és|,|24e|,|24e|
False,False,|(ROOT)|,|ROOT|,|levelet|,|OBJ|,|megismerhették|,|levelet|,|levelet|
False,False,|(cc)|,|COORD|,|mellékletét|,|CONJ|,|levelet|,|és|,|és|
False,False,|(conj)|,|CONJ|,|levelet|,|COORD|,|és|,|mellékletét|,|mellékletét|
False,False,|(cc)|,|COORD|,|indítványát|,|CONJ|,|mellékletét|,|valamint|,|valamint|
False,False,|(conj)|,|CONJ|,|levelet|,|COORD|,|valamint|,|indítványát|,|indítványát|
True,False,|(obl)|,|OBL|,|megismerhették|,|OBL|,|vonatkozóan|,|kiegészítésére|,|kiegészítésére|
False,False,|(acl)|,|ATT|,|indítványát|,|ROOT|,|megismerhették|,|megismerhették|,|megismerhették|
False,False,|(ROOT)|,|ROOT|,|Tisztelt|,|ATT|,|Országgyűlés|,|Tisztelt|,|Tisztelt|
False,False,|(nsubj)|,|SUBJ|,|Tisztelt|,|ROOT|,|Országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,False,|(nmod:att)|,|ATT|,|frakcióvezető|,|NE|,|Péter|,|Ungár|,|Ungár|
False,False,|(flat:name)|,|NE|,|Ungár|,|ATT|,|úrnak|,|Péter|,|Péter|
False,False,|(conj)|,|CONJ|,|adom|,|ATT|,|részéről|,|LMP|,|LMP|
True,False,|(case)|,|MODE|,|LMP|,|MODE|,|adom|,|részéről|,|részéről|
False,False,|(ROOT)|,|ROOT|,|UNGÁR|,|NE|,|PÉTER|,|UNGÁR|,|UNGÁR|
False,False,|(flat:name)|,|NE|,|UNGÁR|,|SUBJ|,|Köszönöm|,|PÉTER|,|PÉTER|
False,False,|(appos)|,|MODE|,|UNGÁR|,|APPEND|,|PÉTER|,|LMP|,|LMP|
False,False,|(parataxis)|,|DEP|,|UNGÁR|,|ROOT|,|Köszönöm|,|Köszönöm|,|Köszönöm|
False,False,|(ROOT)|,|ROOT|,|Tisztelt|,|ATT|,|Országgyűlés|,|Tisztelt|,|Tisztelt|
False,False,|(nsubj)|,|SUBJ|,|Tisztelt|,|ROOT|,|Országgyűlés|,|Országgyűlés|,|Országgyűlés|
True,False,|(obl)|,|OBL|,|folyamat|,|OBL|,|járt|,|Összességében|,|Összességében|
False,False,|(obl)|,|OBL|,|tartó|,|ATT|,|óta|,|1990|,|1990|
False,False,|(case)|,|MODE|,|1990|,|TFROM|,|tartó|,|óta|,|óta|
False,False,|(ROOT)|,|ROOT|,|folyamat|,|SUBJ|,|járt|,|folyamat|,|folyamat|
True,False,|(nsubj)|,|SUBJ|,|folyamata|,|SUBJ|,|volt|,|amely|,|amely|
False,False,|(acl)|,|ATT|,|folyamat|,|PRED|,|volt|,|folyamata|,|folyamata|
False,False,|(cop)|,|AUX|,|folyamata|,|ATT|,|járt|,|volt|,|volt|
True,False,|(advmod:mode)|,|MODE|,|járt|,|MODE|,|sok|,|nagyon|,|nagyon|
False,False,|(conj)|,|CONJ|,|folyamata|,|ROOT|,|járt|,|járt|,|járt|
False,False,|(obl)|,|OBL|,|járt|,|ATT|,|számára|,|Magyarország|,|Magyarország|
True,False,|(case)|,|MODE|,|Magyarország|,|MODE|,|járt|,|számára|,|számára|
False,False,|(conj)|,|CONJ|,|folyamat|,|TLOCY|,|járt|,|kialakult|,|kialakult|
True,False,|(nsubj)|,|SUBJ|,|kialakult|,|SUBJ|,|járt|,|gazdaság|,|gazdaság|
True,False,|(acl)|,|ATT|,|gazdaság|,|ATT|,|járt|,|van|,|van|
True,False,|(nsubj)|,|SUBJ|,|HEAD IS WHITESPACE!|,|SUBJ|,|szólt|,|helyzet|,|helyzet|
False,False,|(punct)|,|PUNCT|,|HEAD IS WHITESPACE!|,|SUBJ|,|szólt|,|az|,|az|
False,False,|(csubj)|,|SUBJ|,|HEAD IS WHITESPACE!|,|ROOT|,|szólt|,|szólt|,|szólt|
False,False,|(mark)|,|DEP|,|betagozódjon|,|CONJ|,|szólt|,|hogy|,|hogy|
True,False,|(det)|,|DET|,|rendszerbe|,|DET|,|neoliberális|,|a|,|a|
True,False,|(amod:att)|,|ATT|,|rendszerbe|,|ATT|,|neoliberális|,|nemzetközi|,|nemzetközi|
False,False,|(amod:att)|,|ATT|,|rendszerbe|,|SUBJ|,|betagozódjon|,|neoliberális|,|neoliberális|
False,False,|(ccomp:obl)|,|OBL|,|szólt|,|ATT|,|hogy|,|betagozódjon|,|betagozódjon|
False,False,|(cc)|,|COORD|,|beszéltünk|,|CONJ|,|betagozódjon|,|de|,|de|
False,False,|(conj)|,|CONJ|,|betagozódjon|,|COORD|,|de|,|beszéltünk|,|beszéltünk|
True,False,|(acl)|,|ATT|,|hátrányokról|,|ATT|,|beszéltünk|,|okozott|,|okozott|
False,False,|(cc)|,|COORD|,|képzünk|,|CONJ|,|megszűnt|,|és|,|és|
False,False,|(obl)|,|OBL|,|képzünk|,|ATT|,|miatt|,|agyelszívás|,|agyelszívás|
True,False,|(case)|,|MODE|,|agyelszívás|,|MODE|,|képzünk|,|miatt|,|miatt|
False,False,|(conj)|,|CONJ|,|megszűnt|,|COORD|,|és|,|képzünk|,|képzünk|
False,False,|(obl)|,|OBL|,|megtalálni|,|ATT|,|miatt|,|bérelőny|,|bérelőny|
True,False,|(case)|,|MODE|,|bérelőny|,|MODE|,|tudják|,|miatt|,|miatt|
True,False,|(acl)|,|ATT|,|embereket|,|ATT|,|képzünk|,|tudják|,|tudják|
False,False,|(nmod:att)|,|ATT|,|közgazdász|,|NE|,|Piketty|,|Thomas|,|Thomas|
False,False,|(flat:name)|,|NE|,|Thomas|,|ATT|,|közgazdász|,|Piketty|,|Piketty|
False,False,|(compound:preverb)|,|PREVERB|,|számolta|,|MODE|,|nemrég|,|ki|,|ki|
False,False,|(mark)|,|DEP|,|kap|,|CONJ|,|számolta|,|hogy|,|hogy|
False,False,|(amod:att)|,|ATT|,|pénzt|,|SUBJ|,|kap|,|amennyi|,|amennyi|
True,False,|(advcl)|,|ATT|,|számolta|,|ATT|,|hogy|,|kap|,|kap|
True,False,|(det)|,|DET|,|Európai|,|DET|,|Uniótól|,|az|,|az|
False,False,|(punct)|,|PUNCT|,|kap|,|ATT|,|Uniótól|,|Európai|,|Európai|
False,False,|(flat:name)|,|NE|,|Európai|,|OBL|,|kap|,|Uniótól|,|Uniótól|
True,False,|(advmod:mode)|,|MODE|,|visznek|,|MODE|,|ki|,|is|,|is|
False,False,|(advcl)|,|ATT|,|számolta|,|COORD|,|kap|,|visznek|,|visznek|
False,False,|(nmod:att)|,|ATT|,|profitként|,|SUBJ|,|visznek|,|cégek|,|cégek|
True,False,|(advmod:mode)|,|MODE|,|nullszaldós|,|MODE|,|egyenleg|,|Tulajdonképpen|,|Tulajdonképpen|
False,False,|(nsubj)|,|SUBJ|,|nullszaldós|,|DET|,|egyenleg|,|ez|,|ez|
False,False,|(nmod:att)|,|ATT|,|nullszaldós|,|ROOT|,|egyenleg|,|egyenleg|,|egyenleg|
False,False,|(ROOT)|,|ROOT|,|nullszaldós|,|ATT|,|egyenleg|,|nullszaldós|,|nullszaldós|
False,False,|(nsubj)|,|SUBJ|,|HEAD IS WHITESPACE!|,|COORD|,|az|,|helyzet|,|helyzet|
False,False,|(punct)|,|PUNCT|,|HEAD IS WHITESPACE!|,|ROOT|,|az|,|az|,|az|
False,False,|(mark)|,|DEP|,|volt|,|CONJ|,|az|,|hogy|,|hogy|
False,False,|(csubj)|,|SUBJ|,|HEAD IS WHITESPACE!|,|ATT|,|hogy|,|volt|,|volt|
False,False,|(punct)|,|PUNCT|,|’|,|ATT|,|óta|,|90|,|90|
False,False,|(case)|,|MODE|,|90|,|TFROM|,|volt|,|óta|,|óta|
True,False,|(obl)|,|OBL|,|90|,|OBL|,|volt|,|arra|,|arra|
False,False,|(mark)|,|DEP|,|kiárusítsa|,|CONJ|,|volt|,|hogy|,|hogy|
False,False,|(ccomp:obj)|,|OBJ|,|90|,|ATT|,|hogy|,|kiárusítsa|,|kiárusítsa|
False,False,|(ccomp:obl)|,|OBL|,|volt|,|COORD|,|kiárusítsa|,|beengedje|,|beengedje|
False,False,|(cc)|,|COORD|,|megnyissa|,|CONJ|,|beengedje|,|és|,|és|
False,False,|(mark)|,|DEP|,|megnyissa|,|COORD|,|és|,|hogy|,|hogy|
False,False,|(conj)|,|CONJ|,|beengedje|,|ATT|,|hogy|,|megnyissa|,|megnyissa|
False,False,|(nsubj)|,|SUBJ|,|megnyissa|,|ATT|,|előtt|,|áruk|,|áruk|
False,False,|(cc)|,|COORD|,|tőke|,|CONJ|,|áruk|,|és|,|és|
False,False,|(conj)|,|CONJ|,|áruk|,|COORD|,|és|,|tőke|,|tőke|
True,False,|(case)|,|MODE|,|áruk|,|MODE|,|megnyissa|,|előtt|,|előtt|
False,False,|(nsubj)|,|SUBJ|,|az|,|ATT|,|korlátozása|,|probléma|,|probléma|
False,False,|(mark)|,|DEP|,|volt|,|CONJ|,|az|,|hogy|,|hogy|
False,False,|(nmod:att)|,|ATT|,|korlátozása|,|DAT|,|volt|,|folyamatnak|,|folyamatnak|
False,False,|(ccomp:pred)|,|PRED|,|az|,|ATT|,|hogy|,|volt|,|volt|
False,False,|(nsubj)|,|SUBJ|,|gondoljuk|,|COORD|,|Mi|,|zöldek|,|zöldek|
False,False,|(mark)|,|DEP|,|kéne|,|CONJ|,|gondoljuk|,|hogy|,|hogy|
False,False,|(obl)|,|OBL|,|használni|,|ATT|,|helyett|,|elve|,|elve|
True,False,|(case)|,|MODE|,|elve|,|MODE|,|lehetne|,|helyett|,|helyett|
True,False,|(nsubj)|,|SUBJ|,|alapja|,|SUBJ|,|kéne|,|amely|,|amely|
True,False,|(det)|,|DET|,|Európai|,|DET|,|Unió|,|az|,|az|
True,False,|(nmod:att)|,|ATT|,|alapja|,|ATT|,|Unió|,|Európai|,|Európai|
False,False,|(flat:name)|,|NE|,|Európai|,|ATT|,|alapja|,|Unió|,|Unió|
False,False,|(obj)|,|OBJ|,|használni|,|COORD|,|alapja|,|elvét|,|elvét|
False,False,|(ccomp:obj)|,|OBJ|,|gondoljuk|,|ATT|,|lehetne|,|kéne|,|kéne|
False,False,|(nsubj)|,|SUBJ|,|lehetne|,|ATT|,|alapján|,|elve|,|elve|
False,False,|(conj)|,|CONJ|,|kéne|,|ATT|,|hogy|,|lehetne|,|lehetne|
True,False,|(det)|,|DET|,|Európai|,|DET|,|Uniót|,|egy|,|egy|
True,False,|(amod:att)|,|ATT|,|Európai|,|ATT|,|Uniót|,|olyan|,|olyan|
False,False,|(obl)|,|OBL|,|felépíteni|,|ATT|,|Uniót|,|Európai|,|Európai|
True,False,|(acl)|,|ATT|,|felépíteni|,|ATT|,|lehetne|,|áll|,|áll|
True,False,|(det)|,|DET|,|felelősség|,|DET|,|Földért|,|a|,|a|
False,False,|(conj)|,|CONJ|,|felelősség|,|COORD|,|természetért|,|felelősség|,|felelősség|
False,False,|(cc)|,|COORD|,|társadalomért|,|CONJ|,|felelősség|,|és|,|és|
False,False,|(conj)|,|CONJ|,|felelősség|,|OBL|,|való|,|társadalomért|,|társadalomért|
False,False,|(ROOT)|,|ROOT|,|felelősség|,|COORD|,|és|,|felelősség|,|felelősség|
True,False,|(nsubj)|,|SUBJ|,|aktualitása|,|SUBJ|,|ennek|,|Mi|,|Mi|
False,False,|(nmod:att)|,|ATT|,|aktualitása|,|ROOT|,|ennek|,|ennek|,|ennek|
False,False,|(ROOT)|,|ROOT|,|aktualitása|,|COORD|,|ennek|,|aktualitása|,|aktualitása|
True,False,|(advmod:mode)|,|MODE|,|jelentette|,|MODE|,|be|,|is|,|is|
False,False,|(mark)|,|DEP|,|kerül|,|CONJ|,|jelentette|,|hogy|,|hogy|
True,False,|(advmod:mode)|,|MODE|,|kerül|,|MODE|,|tagállamával|,|éppen|,|éppen|
True,False,|(det)|,|DET|,|Egyesült|,|DET|,|Államokkal|,|az|,|az|
True,False,|(nmod:att)|,|ATT|,|tagállamával|,|ATT|,|Államokkal|,|Egyesült|,|Egyesült|
False,False,|(flat:name)|,|NE|,|Egyesült|,|OBL|,|növelni|,|Államokkal|,|Államokkal|
False,False,|(cc)|,|COORD|,|Európai|,|CONJ|,|Államokkal|,|és|,|és|
True,False,|(det)|,|DET|,|Európai|,|DET|,|Unió|,|az|,|az|
False,False,|(conj)|,|CONJ|,|Egyesült|,|ATT|,|Unió|,|Európai|,|Európai|
False,False,|(flat:name)|,|NE|,|Európai|,|COORD|,|és|,|Unió|,|Unió|
False,False,|(cc)|,|COORD|,|tagállamával|,|MODE|,|kerül|,|is|,|is|
False,False,|(ccomp:obj)|,|OBJ|,|jelentette|,|ATT|,|hogy|,|kerül|,|kerül|
False,False,|(mark)|,|DEP|,|elérje|,|CONJ|,|kerül|,|hogy|,|hogy|
True,False,|(advcl)|,|ATT|,|kerül|,|ATT|,|hogy|,|elérje|,|elérje|
True,False,|(iobj)|,|DAT|,|elérje|,|DAT|,|tudják|,|Audinak|,|Audinak|
False,False,|(cc)|,|COORD|,|tudják|,|CONJ|,|Audinak|,|és|,|és|
False,False,|(obl)|,|OBL|,|növelni|,|COORD|,|és|,|multinak|,|multinak|
False,False,|(compound:preverb)|,|PREVERB|,|növelni|,|NEG|,|tudják|,|ne|,|ne|
True,False,|(obj)|,|OBJ|,|önök|,|OBJ|,|fognak|,|Amit|,|Amit|
False,False,|(ROOT)|,|ROOT|,|önök|,|SUBJ|,|fognak|,|önök|,|önök|
False,False,|(aux)|,|AUX|,|beállítani|,|ATT|,|szól|,|fognak|,|fognak|
True,False,|(xcomp)|,|INF|,|önök|,|INF|,|fognak|,|beállítani|,|beállítani|
False,False,|(conj)|,|CONJ|,|beállítani|,|SUBJ|,|szól|,|kérdése|,|kérdése|
True,False,|(advmod)|,|NEG|,|szól|,|NEG|,|szuverenitásról|,|nem|,|nem|
False,False,|(conj)|,|CONJ|,|beállítani|,|ROOT|,|szól|,|szól|,|szól|
False,False,|(cc)|,|COORD|,|arról|,|CONJ|,|szól|,|hanem|,|hanem|
False,False,|(obl)|,|OBL|,|szól|,|COORD|,|hanem|,|arról|,|arról|
False,False,|(mark)|,|DEP|,|cégeknek|,|CONJ|,|arról|,|hogy|,|hogy|
False,False,|(ccomp:obl)|,|OBL|,|szól|,|DAT|,|idehoztak|,|cégeknek|,|cégeknek|
True,False,|(acl)|,|ATT|,|cégeknek|,|ATT|,|hogy|,|idehoztak|,|idehoztak|
False,False,|(cc)|,|COORD|,|kelljen|,|ATT|,|idehoztak|,|kivettek|,|kivettek|
False,False,|(obl)|,|OBL|,|kelljen|,|ATT|,|alól|,|terhe|,|terhe|
False,False,|(case)|,|MODE|,|terhe|,|FROM|,|kivettek|,|alól|,|alól|
True,False,|(obl)|,|OBL|,|megemelniük|,|OBL|,|kivettek|,|keretében|,|keretében|
False,False,|(compound:preverb)|,|PREVERB|,|megemelniük|,|NEG|,|kelljen|,|ne|,|ne|
False,False,|(ccomp:obl)|,|OBL|,|idehoztak|,|COORD|,|kivettek|,|kelljen|,|kelljen|
False,False,|(mark)|,|DEP|,|kiszolgálják|,|CONJ|,|épül|,|hogy|,|hogy|
False,False,|(ccomp:obl)|,|OBL|,|épül|,|ATT|,|hogy|,|kiszolgálják|,|kiszolgálják|
False,False,|(obl)|,|OBL|,|szavaz|,|ATT|,|szerint|,|érdekei|,|érdekei|
True,False,|(case)|,|MODE|,|érdekei|,|MODE|,|szavaz|,|szerint|,|szerint|
False,False,|(acl)|,|ATT|,|adóterhe|,|COORD|,|épül|,|szavaz|,|szavaz|
True,False,|(obl)|,|OBL|,|megegyező|,|OBL|,|vagyunk|,|kancellárral|,|kancellárral|
True,False,|(obl)|,|OBL|,|megegyező|,|OBL|,|vagyunk|,|százalékban|,|százalékban|
False,False,|(punct)|,|PUNCT|,"|,|",|OBL|,|vagyunk|,|módon|,|módon|
False,False,|(parataxis)|,|DEP|,"|,|",|ATT|,|Bence|,|Rétvári|,|Rétvári|
False,False,|(flat:name)|,|NE|,|Rétvári|,|APPEND|,|vagyunk|,|Bence|,|Bence|
False,False,|(list)|,|DEP|,|Rétvári|,|PRED|,|vagyunk|,|Európa-pártiak|,|Európa-pártiak|
False,False,|(cop)|,|AUX|,|Rétvári|,|COORD|,|szavaz|,|vagyunk|,|vagyunk|
False,False,|(cc)|,|COORD|,|Európa-ellenesek|,|CONJ|,|Európa-pártiak|,|vagy|,|vagy|
False,False,|(conj)|,|CONJ|,|Rétvári|,|COORD|,|vagy|,|Európa-ellenesek|,|Európa-ellenesek|
False,False,|(cc)|,|COORD|,|elérnek|,|CONJ|,|vagyunk|,|és|,|és|
False,False,|(conj)|,|CONJ|,|kiszolgálják|,|COORD|,|és|,|elérnek|,|elérnek|
False,False,|(mark)|,|DEP|,|nőjön|,|CONJ|,|elérnek|,|hogy|,|hogy|
False,False,|(ccomp:obl)|,|OBL|,|elérnek|,|ATT|,|hogy|,|nőjön|,|nőjön|
True,False,|(obl)|,|OBL|,|azonban|,|OBL|,|értenek|,|azzal|,|azzal|
True,False,|(conj)|,|CONJ|,|egyetértenek|,|CONJ|,|értenek|,|azonban|,|azonban|
True,False,|(advmod)|,|NEG|,|elutasítják|,|NEG|,|értenek|,|nem|,|nem|
False,False,|(mark)|,|DEP|,|elutasítják|,|CONJ|,|nem|,|hogy|,|hogy|
False,False,|(conj)|,|CONJ|,|egyetértenek|,|ATT|,|hogy|,|elutasítják|,|elutasítják|
False,False,|(mark)|,|DEP|,|fontosabb|,|CONJ|,|értenek|,|hogy|,|hogy|
True,False,|(advcl)|,|ATT|,|értenek|,|ATT|,|hogy|,|fontosabb|,|fontosabb|
False,False,|(mark)|,|DEP|,|fizessen|,|COORD|,|hogy|,|hogy|,|hogy|
False,False,|(nmod:att)|,|ATT|,|adót|,|SUBJ|,|fizessen|,|Audi|,|Audi|
True,False,|(amod:att)|,|ATT|,|társasági|,|ATT|,|adót|,|százalékos|,|százalékos|
False,False,|(csubj)|,|SUBJ|,|fontosabb|,|ATT|,|hogy|,|fizessen|,|fizessen|
False,False,|(mark)|,|DEP|,|az|,|CONJ|,|fizessen|,|mint|,|mint|
False,False,|(dep)|,|DEP|,|fontosabb|,|ATT|,|mint|,|az|,|az|
False,False,|(mark)|,|DEP|,|mondjuk|,|CONJ|,|az|,|hogy|,|hogy|
False,False,|(ccomp:obl)|,|OBL|,|az|,|ATT|,|hogy|,|mondjuk|,|mondjuk|
True,False,|(obj)|,|OBJ|,|beállítani|,|OBJ|,|fognak|,|amit|,|amit|
True,False,|(nsubj)|,|SUBJ|,|beállítani|,|SUBJ|,|fognak|,|önök|,|önök|
True,False,|(nmod:obl)|,|OBL|,|vitának|,|OBL|,|beállítani|,|módon|,|módon|
False,False,|(aux)|,|AUX|,|beállítani|,|ATT|,|szól|,|fognak|,|fognak|
False,False,|(acl)|,|ATT|,|vita|,|INF|,|fognak|,|beállítani|,|beállítani|
False,False,|(mark)|,|DEP|,|kell|,|CONJ|,|szól|,|hogy|,|hogy|
False,False,|(obl)|,|OBL|,|kell|,|ATT|,|szerint|,|önök|,|önök|
True,False,|(case)|,|MODE|,|önök|,|MODE|,|vennie|,|szerint|,|szerint|
False,False,|(punct)|,|PUNCT|,|önök|,|DAT|,|kell|,|Magyarországnak|,|Magyarországnak|
False,False,|(ccomp:obl)|,|OBL|,|szól|,|ATT|,|hogy|,|kell|,|kell|
False,False,|(mark)|,|DEP|,|szedje|,|CONJ|,|kell|,|hogy|,|hogy|
True,False,|(amod:att)|,|ATT|,|pénzt|,|ATT|,|legkevesebb|,|lehető|,|lehető|
False,False,|(ccomp:obj)|,|OBJ|,|vennie|,|ATT|,|hogy|,|szedje|,|szedje|
True,False,|(acl)|,|ATT|,|cégektől|,|ATT|,|szedje|,|van|,|van|
False,False,|(mark)|,|DEP|,|van|,|CONJ|,|kivetnek|,|ha|,|ha|
True,False,|(advcl)|,|ATT|,|kivetnek|,|ATT|,|ha|,|van|,|van|
False,False,|(punct)|,|PUNCT|,|eltörpül|,|DET|,|mellett|,|a|,|a|
False,False,|(case)|,|MODE|,|a|,|COORD|,|mellett|,|mellett|,|mellett|
False,False,|(obl)|,|OBL|,|eltörpül|,|ATT|,|mellett|,|milliárd|,|milliárd|
False,False,|(case)|,|MODE|,|milliárd|,|LOCY|,|eltörpül|,|mellett|,|mellett|
True,False,|(acl)|,|ATT|,|milliárd|,|ATT|,|eltörpül|,|szedtek|,|szedtek|
False,False,|(cc)|,|COORD|,|nagyvállalatoktól|,|NEG|,|be|,|sem|,|sem|
False,False,|(advmod)|,|NEG|,|nagyvállalattól|,|CONJ|,|nagyvállalatoktól|,|sem|,|sem|
False,False,|(obl)|,|OBL|,|szedtek|,|COORD|,|sem|,|nagyvállalattól|,|nagyvállalattól|
False,False,|(mark)|,|DEP|,|megnézik|,|CONJ|,|mondjuk|,|Ha|,|Ha|
